start,end
1368750737,1368761874
1368761890,1368793909
1368795106,1368799201
1368799205,1368807186
1368811521,1368816532
1368881272,1368893203
1368894259,1368902184
1368902422,1368910182
1368967783,1368979482
1368981144,1368986530
1368986543,1368992363
1368992365,1368999507
1369010432,1369017744
1369017774,1369021833
1369054075,1369066382
1369066384,1369074113
1369078217,1369084955
1369140636,1369144325
1369152072,1369156198
1369162575,1369178525
1369230523,1369247841
1369247872,1369264353
1369313193,1369316964
1369317500,1369321364
1369324352,1369330975
1369331659,1369353701
1369399136,1369413673
1369413694,1369420613
1369463215,1369485356
1369486670,1369497999
1369498612,1369505514
1369506832,1369521535
1369572591,1369584135
1369585681,1369589500
1369636979,1369664029
1369667237,1369674751
1369676418,1369688645
1369688675,1369699003
1369699467,1369713140
1369713490,1369745198
1369745315,1369749094
1369749420,1369756212
1369766403,1369774080
1369775300,1369786970
1369791952,1369801807
1369805411,1369828079
1369831449,1369840565
1369842510,1369848587
1369925414,1369932232
1369935085,1369948999
1369956879,1369961871
1370043043,1370046985
1370047015,1370050687
1370050717,1370057815
