start,end
1369438516,1369442286
1369458541,1369465025
1369465025,1369471718
1369471733,1369477927
1369513505,1369518049
1369525657,1369534994
1369535257,1369544060
1369556550,1369563159
1369563179,1369569500
1369632573,1369636205
1369638423,1369646929
1369646949,1369659156
1369732242,1369743148
1369752999,1369756609
1369761176,1369765159
1369778189,1369783372
1369783408,1369787226
1369792305,1369798949
1369804636,1369821929
1369821944,1369826166
1369840946,1369847880
1369856191,1369861167
1369863951,1369872126
1369884563,1369896640
1369899983,1369913950
1369913970,1369924681
1369945691,1369950924
1369964813,1369971477
1369971516,1369975874
1369987769,1369992909
1369992911,1369998911
1369999503,1370006255
1370016112,1370021043
1370022599,1370029928
1370033249,1370040977
